item;qtd_cx
PG23LA252FO00;0
PG23FA252SD00;0
80101103003;0
PG23LA253FO00;0
PG23FA253SD00;0
80101103004;0
PG23LA254FO00;0
PG23FA254SD00;0
80101103101;0
PG23LA251FL00;0
PG23FA251SD00;0
80101103102;0
PG23LA252FL00;0
PG23FA252SD00;0
80101103103;0
PG23LA253FL00;0
PG23FA253SD00;0
80101103104;0
PG23LA254FL00;0
PG23FA254SD00;0
80101103201;0
PG23LA251RO00;0
PG23FA251SD00;0
80101103202;0
PG23LA252RO00;0
PG23FA252SD00;0
80101103203;0
PG23LA253RO00;0
PG23FA253SD00;0
80101103204;0
PG23LA254RO00;0
PG23FA254SD00;0
80101112701;0
PG23LA261FL00;0
80101112702;0
PG23LA262FL00;0
80101112703;0
PG23LA263FL00;0
80101112704;0
PG23LA264FL00;0
80101112801;0
PG23LA261RO00;0
80101112802;0
PG23LA262RO00;0
80101112803;0
PG23LA263RO00;0
80101112804;0
PG23LA264RO00;0
80101122701;0
PG23LA271FL00;0
80101122702;0
PG23LA272FL00;0
80101122703;0
PG23LA273FL00;0
80101122704;0
PG23LA274FL00;0
80101122801;0
PG23LA271RO00;0
80101122802;0
PG23LA272RO00;0
80101122803;0
PG23LA273RO00;0
80101122804;0
PG23LA274RO00;0
80101132701;0
PG23LA281FL00;0
80101132702;0
PG23LA282FL00;0
80101132703;0
PG23LA283FL00;0
80101132704;0
PG23LA284FL00;0
80101132801;0
PG23LA281RO00;0
80101132802;0
PG23LA282RO00;0
80101132803;0
PG23LA283RO00;0
80101132804;0
PG23LA284RO00;0
80101122901;0
PG23LA271MJ00;0
80101122902;0
PG23LA272MJ00;0
80101122903;0
PG23LA273MJ00;0
80101122904;0
PG23LA274MJ00;0
80101142601;0
PG23LA291FL00;0
80101142602;0
PG23LA292FL00;0
80101142603;0
PG23LA293FL00;0
80101142604;0
PG23LA294FL00;0
80101142701;0
PG23LA291RO00;0
80101142702;0
PG23LA292RO00;0
80101142703;0
PG23LA293RO00;0
80101142704;0
PG23LA294RO00;0
80101152701;0
PG23LA311RO00;0
80101152702;0
PG23LA312RO00;0
80101152703;0
PG23LA313RO00;0
80101152704;0
PG23LA314RO00;0
PG23LA111ZA00;0
PG22MA115SD00;0
PG22SA115SD00;0
PG22PA115SD00;0
80101010202;0
PG23LA112ZA00;0
80101010202;0
PG23LA113ZA00;0
80101010204;0
PG23LA114ZA00;0
80101010301;0
PG23LA111RV00;0
PG22MA115SD00;0
PG22SA115SD00;0
PG22PA115SD00;0
80101010302;0
PG23LA112RV00;0
80101010302;0
PG23LA113RV00;0
80101010304;0
PG23LA114RV00;0
80101010401;0
PG23LA111ZU00;0
PG22MA115SD00;0
PG22SA115SD00;0
PG22PA115SD00;0
80101010402;0
PG23LA112ZU00;0
80101010402;0
PG23LA113ZU00;0
80101010404;0
PG23LA114ZU00;0
80101019701;0
PG22TA115SD00;45
80101019801;0
PG22BA115SD00;50
80101019901;0
PG22LA115SDI0;45
80101020101;0
PG23LA121SD00;0
PG22MA125SD00;0
PG22SA125SD00;0
PG22PA125SD00;0
80101020102;30
PG23LA122SD00;30
80101020102;0
PG23LA123SD00;0
80101020104;0
PG23LA124SD00;0
80101020201;0
PG23LA121ZJ00;0
PG22MA125SD00;0
PG22SA125SD00;0
PG22PA125SD00;0
80101020202;0
PG23LA122ZJ00;0
80101020202;0
PG23LA123ZJ00;0
80101020204;0
PG23LA124ZJ00;0
80101020301;0
PG23LA121ZL00;0
PG22MA125SD00;0
PG22SA125SD00;0
PG22PA125SD00;0
80101020302;0
PG23LA122ZL00;0
80101020302;0
PG23LA123ZL00;0
80101020304;0
PG23LA124ZL00;0
80101020401;0
PG23LA121ZQ00;0
PG22MA125SD00;0
PG22SA125SD00;0
PG22PA125SD00;0
80101020402;0
PG23LA122ZQ00;0
80101020402;0
PG23LA123ZQ00;0
80101020404;0
PG23LA124ZQ00;0
80101020501;0
PG23LA121ZA00;0
PG22MA125SD00;0
PG22SA125SD00;0
PG22PA125SD00;0
80101020502;0
PG23LA122ZA00;0
80101020502;0
PG23LA123ZA00;0
80101020504;0
PG23LA124ZA00;0
80101020601;0
PG23LA121ZP00;0
PG22MA125SD00;0
PG22SA125SD00;0
PG22PA125SD00;0
80101020602;0
PG23LA122ZP00;0
80101020602;0
PG23LA123ZP00;0
80101020604;0
PG23LA124ZP00;0
80101020701;0
PG23LA121ST00;0
PG22MA125SD00;0
PG22SA125SD00;0
PG22PA125SD00;0
80101020702;0
PG23LA122ST00;0
80101020702;0
PG23LA123ST00;0
80101020704;0
PG23LA124ST00;0
80101020801;0
PG23LA121ZI00;0
PG22MA125SD00;0
PG22SA125SD00;0
PG22PA125SD00;0
80101020802;0
PG23LA122ZI00;0
80101020802;0
PG23LA123ZI00;0
80101020804;0
PG23LA124ZI00;0
80101020901;0
PG23LA121ZU00;0
PG23LA133SD00;0
80101030104;0
PG23LA134SD00;24
80101030201;0
PG23LA131ZJ00;0
PG22MA135SD00;0
PG22SA135SD00;0
PG22PA135SD00;0
80101030202;0
PG23LA132ZJ00;0
80101030202;0
PG23LA133ZJ00;0
80101030204;0
PG23LA134ZJ00;0
80101030301;0
PG23LA131ZL00;0
PG22MA135SD00;0
PG22SA135SD00;0
PG22PA135SD00;0
80101030302;0
PG23LA132ZL00;0
80101030302;0
PG23LA133ZL00;0
80101030304;0
PG23LA134ZL00;0
80101030401;0
PG23LA131ZQ00;0
PG22MA135SD00;0
PG22SA135SD00;0
PG22PA135SD00;0
80101030402;0
PG23LA132ZQ00;0
80101030402;0
PG23LA133ZQ00;0
80101030404;0
PG23LA134ZQ00;0
80101030501;0
PG23LA131ZA00;0
PG22MA135SD00;0
PG22SA135SD00;0
PG22PA135SD00;0
80101030502;0
PG23LA132ZA00;0
80101030502;0
PG23LA133ZA00;0
80101030504;0
PG23LA134ZA00;0
80101030601;0
PG23LA131ZP00;0
PG22MA135SD00;0
PG22SA135SD00;0
PG22PA135SD00;0
80101030602;0
PG23LA132ZP00;0
80101030602;0
PG23LA133ZP00;0
80101030604;0
PG23LA134ZP00;0
80101030701;0
PG23LA131ST00;0
PG22MA135SD00;0
PG22SA135SD00;0
PG22PA135SD00;0
80101030702;0
PG23LA132ST00;0
80101030702;0
PG23LA133ST00;0
80101030704;0
PG23LA134ST00;0
80101030801;0
PG23LA131ZI00;0
PG22MA135SD00;0
PG22SA135SD00;0
PG22PA135SD00;0
80101030802;0
PG23LA132ZI00;0
80101030802;0
PG23LA133ZI00;0
80101030804;0
PG23LA134ZI00;0
80101030901;0
PG23LA131ZT00;0
PG22MA135SD00;0
PG22SA135SD00;0
PG22PA135SD00;0
80101030902;0
PG23LA132ZT00;0
80101030902;0
PG23LA133ZT00;0
80101030904;0
PG23LA134ZT00;0
80101031001;0
PG23LA131ZS00;0
PG22MA135SD00;0
PG22SA135SD00;0
PG22PA135SD00;0
80101031002;0
PG23LA132ZS00;0
80101031002;0
PG23LA133ZS00;0
80101031004;0
PG23LA134ZS00;0
80101031101;0
PG23LA131ZG00;0
PG22MA135SD00;0
PG22SA135SD00;0
PG22PA135SD00;0
80101031102;0
PG23LA132ZG00;0
80101031102;0
PG23LA133ZG00;0
80101031104;0
PG23LA134ZG00;0
80101031201;0
PG23LA131ZU00;0
PG22MA135SD00;0
PG22SA135SD00;0
PG22PA135SD00;0
80101031202;0
PG23LA132ZU00;0
80101031202;0
PG23LA133ZU00;0
80101031204;0
PG23LA134ZU00;0
80101031301;0
PG23LA131ZN00;0
PG22MA135SD00;0
PG22SA135SD00;0
PG22PA135SD00;0
80101031302;0
PG23FA154SD00;0
80101052401;0
PG23LA151SK00;0
PG23FA151SD00;0
PG22MA155SD00;0
PG23PA155SD00;0
80101052402;0
PG23LA152SK00;0
PG23FA152SD00;0
80101052402;0
PG23LA153SK00;0
PG23FA153SD00;0
80101052404;0
PG23LA154SK00;0
PG23FA154SD00;0
80101052501;0
PG23LA151IN00;0
PG23FA151SD00;0
PG22MA155SD00;0
PG23PA155SD00;0
80101052502;0
PG23LA152IN00;0
PG23FA152SD00;0
80101052502;0
PG23LA153IN00;0
PG23FA153SD00;0
80101052504;0
PG23LA154IN00;0
PG23FA154SD00;0
80101059301;0
PG22CA215SDM2;27
80101059401;0
PG22CA215SDP2;24
80101059501;0
9786557980569;145
9786557980729;80
9786557980927;60
9786557980989;100
80101059601;0
PG22CA155SDM1;26
80101059701;0
PG22CA155SDP1;26
80101059801;0
PG22LA155SDI0;42
80101059901;0
PG22BA155SD00;55
80101060101;10
PG23LA211SD00;10
PG23FA211SD00;10
80101060102;10
PG23LA212SD00;0
PG23FA212SD00;0
80101060103;11
PG23LA213SD00;0
PG23FA213SD00;0
80101060104;0
PG23LA214SD00;0
PG23FA214SD00;0
80101060201;0
PG23LA211ZJ00;0
PG23FA211SD00;0
PG23LA212ZQ00;0
PG23FA212SD00;0
80101060403;0
PG23LA213ZQ00;0
PG23FA213SD00;0
80101060404;0
PG23LA214ZQ00;0
PG23FA214SD00;0
80101060501;0
PG23LA211ZA00;0
PG23FA211SD00;0
80101060502;0
PG23LA212ZA00;0
PG23FA212SD00;0
80101060503;0
PG23LA213ZA00;0
PG23FA213SD00;0
80101060504;0
PG23LA214ZA00;0
PG23FA214SD00;0
80101060601;0
PG23LA211ZP00;0
PG23FA211SD00;0
80101060602;0
PG23LA212ZP00;0
PG23FA212SD00;0
80101060603;0
PG23LA213ZP00;0
PG23FA213SD00;0
80101060604;0
PG23LA214ZP00;0
PG23FA214SD00;0
80101060701;0
PG23LA211ST00;0
PG23FA211SD00;0
80101060702;0
PG23LA212ST00;0
PG23FA212SD00;0
80101060703;0
PG23LA213ST00;0
PG23FA213SD00;0
80101060704;0
PG23LA214ST00;0
PG23FA214SD00;0
80101060801;0
PG23LA211ZI00;0
PG23FA211SD00;0
80101060802;0
PG23LA212ZI00;0
PG23FA212SD00;0
80101060803;0
PG23LA213ZI00;0
PG23FA213SD00;0
80101060804;0
PG23LA214ZI00;0
PG23FA214SD00;0
80101060901;0
PG23LA211ZT00;0
PG23FA211SD00;0
80101060902;0
PG23LA212ZT00;0
PG23FA212SD00;0
80101060903;0
PG23LA213ZT00;0
PG23FA213SD00;0
80101060904;0
PG23LA214ZT00;0
PG23FA214SD00;0
80101061001;0
PG23LA211ZS00;0
PG23FA211SD00;0
80101061002;0
PG23LA212ZS00;0
PG23FA212SD00;0
80101061003;0
PG23LA213ZS00;0
PG23FA213SD00;0
80101061004;0
PG23LA214ZS00;0
PG23FA214SD00;0
80101061101;0
PG23LA211ZG00;0
PG23FA211SD00;0
80101061102;0
PG23LA212ZG00;0
PG23FA212SD00;0
80101061103;0
PG23LA213ZG00;0
PG23FA213SD00;0
80101061104;0
PG23LA214ZG00;0
PG23FA214SD00;0
80101061201;0
PG23LA211TA00;0
PG23FA211SD00;0
80101061202;0
PG23LA212TA00;0
PG23FA212SD00;0
80101061203;0
PG23LA213TA00;0
PG23FA213SD00;0
80101061204;0
PG23LA214TA00;0
PG23FA214SD00;0
80101061301;0
PG23LA211GA00;0
PG23FA211SD00;0
80101061302;0
PG23LA212GA00;0
PG23FA212SD00;0
80101061303;0
PG23LA213GA00;0
PG23FA213SD00;0
80101061304;0
PG23LA214GA00;0
PG23FA214SD00;0
80101061401;0
PG23LA211AV00;0
PG23FA211SD00;0
80101061402;0
PG23LA212AV00;0
PG23FA212SD00;0
80101061403;0
PG23LA213AV00;0
PG23FA213SD00;0
80101061404;0
PG23LA214AV00;0
PG23FA214SD00;0
80101061501;0
PG23LA211ZU00;0
PG23FA211SD00;0
80101061502;0
PG23LA212ZU00;0
PG23FA212SD00;0
80101061503;0
PG23LA213ZU00;0
PG23FA213SD00;0
80101061504;0
PG23LA214ZU00;0
PG23FA214SD00;0
80101061601;0
PG23LA211ZN00;0
PG23FA211SD00;0
80101061602;0
PG23LA212ZN00;0
PG23FA212SD00;0
80101061603;0
PG23LA213ZN00;0
PG23FA213SD00;0
80101061604;0
PG23LA214ZN00;0
PG23FA214SD00;0
80101061701;0
PG23LA211ZK00;0
PG23FA211SD00;0
80101061702;0
PG23LA212ZK00;0
PG23FA212SD00;0
80101061703;0
PG23LA213ZK00;0
PG23FA213SD00;0
80101061704;0
PG23LA214ZK00;0
PG23FA214SD00;0
80101061801;0
PG23LA211MJ00;0
PG23FA211SD00;0
80101061802;0
PG23LA212MJ00;0
PG23FA212SD00;0
80101061803;0
PG23LA213MJ00;0
PG23FA213SD00;0
80101061804;0
PG23LA214MJ00;0
PG23FA214SD00;0
80101061901;0
PG23LA211RV00;0
PG23FA211SD00;0
80101061902;0
PG23LA212RV00;0
PG23FA212SD00;0
80101061903;0
PG23LA213RV00;0
PG23FA213SD00;0
80101061904;0
PG23LA214RV00;0
PG23FA214SD00;0
80101062001;0
PG23LA211SC00;0
PG23FA211SD00;0
80101062002;0
PG23LA212SC00;0
PG23FA212SD00;0
80101062003;0
PG23LA213SC00;0
PG23FA213SD00;0
80101062004;0
PG23LA214SC00;0
PG23FA214SD00;0
80101062101;0
PG23LA211SA00;0
PG23FA211SD00;0
80101062102;0
PG23LA212SA00;0
PG23FA212SD00;0
80101062103;0
PG23LA213SA00;0
PG23FA213SD00;0
80101062104;0
PG23LA214SA00;0
PG23FA214SD00;0
80101062201;0
PG23LA211SS00;0
PG23FA211SD00;0
80101062202;0
PG23LA212SS00;0
PG23FA212SD00;0
80101062203;0
PG23LA213SS00;0
PG23FA213SD00;0
80101062204;0
PG23LA214SS00;0
PG23FA214SD00;0
80101062301;0
PG23LA211AI00;0
PG23FA211SD00;0
80101062302;0
PG23LA212AI00;0
PG23FA212SD00;0
80101062303;0
PG23LA213AI00;0
PG23FA213SD00;0
80101062304;0
PG23LA214AI00;0
PG23FA214SD00;0
80101062401;0
PG23LA211RE00;0
PG23FA211SD00;0
80101062402;0
PG23LA212RE00;0
PG23FA212SD00;0
80101062403;0
PG23LA213RE00;0
PG23FA213SD00;0
80101062404;0
PG23LA214RE00;0
PG23FA214SD00;0
80101062501;0
PG23LA211MA00;0
PG23FA211SD00;0
80101062502;0
PG23LA212MA00;0
PG23FA212SD00;0
80101062503;0
PG23LA213MA00;0
PG23FA213SD00;0
80101062504;0
PG23LA214MA00;0
PG23FA214SD00;0
80101062601;0
PG23LA211IM00;0
PG23FA211SD00;0
80101062602;0
PG23LA212IM00;0
PG23FA212SD00;0
80101062603;0
PG23LA213IM00;0
PG23FA213SD00;0
80101062604;0
PG23LA214IM00;0
PG23FA214SD00;0
80101062701;0
PG23LA211RA00;0
PG23LA211RAM0;0
PG23LA211RAP0;0
PG23FA211SD00;0
80101062702;0
PG23LA212RA00;0
PG23LA212RAM0;0
PG23LA212RAP0;0
PG23FA212SD00;0
80101062703;0
PG23LA213RA00;0
PG23LA213RAM0;0
PG23LA213RAP0;0
PG23FA213SD00;0
80101062704;0
PG23LA214RA00;0
PG23LA214RAM0;0
PG23LA214RAP0;0
PG23FA214SD00;0
80101062901;0
PG23LA211SK00;0
PG23FA211SD00;0
80101062902;0
PG23LA212SK00;0
PG23FA212SD00;0
80101062903;0
9786557980880;70
80101099801;0
PG23LA245SDE0;48
80101099901;0
PG23LA245SDI0;27
80101100101;10
PG23LA251SD00;0
PG23FA251SD00;0
80101100102;10
PG23LA252SD00;0
PG23FA252SD00;0
80101100103;0
PG23LA253SD00;0
PG23FA253SD00;0
80101100104;8
PG23LA254SD00;0
PG23FA254SD00;0
80101100201;0
PG23LA251ZJ00;0
PG23FA251SD00;0
80101100202;0
PG23LA252ZJ00;0
PG23FA252SD00;0
80101100203;0
PG23LA253ZJ00;0
PG23FA253SD00;0
80101100204;0
PG23LA254ZJ00;0
PG23FA254SD00;0
80101100301;0
PG23LA251ZL00;0
PG23FA251SD00;0
80101100302;0
PG23LA252ZL00;0
PG23FA252SD00;0
80101100303;0
PG23LA253ZL00;0
PG23FA253SD00;0
80101100304;0
PG23LA254ZL00;0
PG23FA254SD00;0
80101100401;0
PG23LA251ZQ00;0
PG23FA251SD00;0
80101100402;0
PG23LA252ZQ00;0
PG23FA252SD00;0
80101100403;0
PG23LA253ZQ00;0
PG23FA253SD00;0
80101100404;0
PG23LA254ZQ00;0
PG23FA254SD00;0
80101100501;0
PG23LA251ZA00;0
PG23FA251SD00;0
80101100502;0
PG23LA252ZA00;0
PG23FA252SD00;0
80101100503;0
PG23LA253ZA00;0
PG23FA253SD00;0
80101100504;0
PG23LA254ZA00;0
PG23FA254SD00;0
80101100601;0
PG23LA251ZP00;0
PG23FA251SD00;0
80101100602;0
PG23LA252ZP00;0
PG23FA252SD00;0
80101100603;0
PG23LA253ZP00;0
PG23FA253SD00;0
80101100604;0
PG23LA254ZP00;0
PG23FA254SD00;0
80101100701;0
PG23LA251ST00;0
PG23FA251SD00;0
80101100702;0
PG23LA252ST00;0
PG23FA252SD00;0
80101100703;0
PG23LA253ST00;0
PG23FA253SD00;0
80101100704;0
PG23LA254ST00;0
PG23FA254SD00;0
80101100801;0
PG23LA251ZI00;0
PG23FA251SD00;0
80101100802;0
PG23LA252ZI00;0
PG23FA252SD00;0
80101100803;0
PG23LA253ZI00;0
PG23FA253SD00;0
80101100804;0
PG23LA254ZI00;0
PG23FA254SD00;0
80101100901;0
PG23LA251MA00;0
PG23FA251SD00;0
80101100902;0
PG23LA252MA00;0
PG23FA252SD00;0
80101100903;0
PG23LA253MA00;0
PG23FA253SD00;0
80101100904;0
PG23LA254MA00;0
PG23FA254SD00;0
80101101001;0
PG23LA251ZT00;0
PG23FA251SD00;0
80101101002;0
PG23LA252ZT00;0
PG23FA252SD00;0
80101101003;0
PG23LA253ZT00;0
PG23FA253SD00;0
80101101004;0
PG23LA254ZT00;0
PG23FA254SD00;0
80101101101;0
PG23LA251ZS00;0
PG23FA251SD00;0
80101101102;0
PG23LA252ZS00;0
PG23FA252SD00;0
80101101103;0
PG23LA253ZS00;0
PG23FA253SD00;0
80101101104;0
PG23LA254ZS00;0
PG23FA254SD00;0
80101101201;0
PG23LA251ZG00;0
PG23FA251SD00;0
80101101202;0
PG23LA252ZG00;0
PG23FA252SD00;0
80101101203;0
PG23LA253ZG00;0
PG23FA253SD00;0
80101101204;0
PG23LA254ZG00;0
PG23FA254SD00;0
80101101301;0
PG23LA251TA00;0
PG23FA251SD00;0
80101101302;0
PG23LA252TA00;0
PG23FA252SD00;0
80101101303;0
PG23LA253TA00;0
PG23FA253SD00;0
80101101304;0
PG23LA254TA00;0
PG23FA254SD00;0
80101101401;0
PG23LA251GA00;0
PG23FA251SD00;0
80101101402;0
PG23LA252GA00;0
PG23FA252SD00;0
80101101403;0
PG23LA253GA00;0
PG23FA253SD00;0
80101101404;0
PG23LA254GA00;0
PG23FA254SD00;0
80101101501;0
PG23LA251AV00;0
PG23FA251SD00;0
80101101502;0
PG23LA252AV00;0
PG23FA252SD00;0
80101101503;0
PG23LA253AV00;0
PG23FA253SD00;0
80101101504;0
PG23LA254AV00;0
PG23FA254SD00;0
80101101601;0
PG23LA251ZU00;0
PG23FA251SD00;0
80101101602;0
PG23LA252ZU00;0
PG23FA252SD00;0
80101101603;0
PG23LA253ZU00;0
PG23FA253SD00;0
80101101604;0
PG23LA254ZU00;0
PG23FA254SD00;0
80101101701;0
PG23LA251ZN00;0
PG23FA251SD00;0
80101101702;0
PG23LA252ZN00;0
PG23FA252SD00;0
80101101703;0
PG23LA253ZN00;0
PG23FA253SD00;0
80101101704;0
PG23LA254ZN00;0
PG23FA254SD00;0
80101101801;0
PG23LA251ZK00;0
PG23FA251SD00;0
80101101802;0
PG23LA252ZK00;0
PG23FA252SD00;0
80101101803;0
PG23LA253ZK00;0
PG23FA253SD00;0
80101101804;0
PG23LA254ZK00;0
PG23FA254SD00;0
80101101901;0
PG23LA251MJ00;0
PG23FA251SD00;0
80101101902;0
PG23LA252MJ00;0
PG23FA252SD00;0
80101101903;0
PG23LA253MJ00;0
PG23FA253SD00;0
80101101904;0
PG23LA254MJ00;0
PG23FA254SD00;0
80101102001;0
PG23LA251RV00;0
PG23FA251SD00;0
80101102002;0
PG23LA252RV00;0
PG23FA252SD00;0
80101102003;0
PG23LA253RV00;0
PG23FA253SD00;0
80101102004;0
PG23LA254RV00;0
PG23FA254SD00;0
80101102101;0
PG23LA251SC00;0
PG23FA251SD00;0
80101102102;0
PG23LA252SC00;0
PG23FA252SD00;0
80101102103;0
PG23LA253SC00;0
PG23FA253SD00;0
80101102104;0
PG23LA254SC00;0
PG23FA254SD00;0
80101102201;0
PG23LA251SA00;0
PG23FA251SD00;0
80101102202;0
PG23LA252SA00;0
PG23FA252SD00;0
80101102203;0
PG23LA253SA00;0
PG23FA253SD00;0
80101102204;0
PG23LA254SA00;0
PG23FA254SD00;0
80101102301;0
PG23LA251SS00;0
PG23FA251SD00;0
80101102302;0
PG23LA252SS00;0
PG23FA252SD00;0
80101102303;0
PG23LA253SS00;0
PG23FA253SD00;0
80101102304;0
PG23LA254SS00;0
PG23FA254SD00;0
80101102401;0
PG23LA251AI00;0
PG23FA251SD00;0
80101102402;0
PG23LA252AI00;0
PG23FA252SD00;0
80101102403;0
PG23LA253AI00;0
PG23FA253SD00;0
80101102404;0
PG23LA254AI00;0
PG23FA254SD00;0
80101102501;0
PG23LA251RE00;0
PG23FA251SD00;0
80101102502;0
PG23LA252RE00;0
PG23FA252SD00;0
80101102503;0
PG23LA253RE00;0
PG23FA253SD00;0
80101102504;0
PG23LA254RE00;0
PG23FA254SD00;0
80101102601;0
PG23LA251IM00;0
PG23FA251SD00;0
80101102602;0
PG23LA252IM00;0
PG23FA252SD00;0
80101102603;0
PG23LA253IM00;0
PG23FA253SD00;0
80101102604;0
PG23LA254IM00;0
PG23FA254SD00;0
80101102701;0
PG23LA251RA00;0
PG23LA251RAM0;0
PG23LA251RAP0;0
PG23FA251SD00;0
80101102702;0
PG23LA252RA00;0
PG23LA252RAM0;0
PG23LA252RAP0;0
PG23FA252SD00;0
80101102703;0
PG23LA253RA00;0
PG23LA253RAM0;0
PG23LA253RAP0;0
PG23FA253SD00;0
80101102704;0
PG23LA254RA00;0
PG23LA254RAM0;0
PG23LA254RAP0;0
PG23FA254SD00;0
80101102801;0
PG23LA251SK00;0
PG23FA251SD00;0
80101102802;0
PG23LA252SK00;0
PG23FA252SD00;0
80101102803;0
PG23LA253SK00;0
PG23FA253SD00;0
80101102804;0
PG23LA254SK00;0
PG23FA254SD00;0
80101102901;0
PG23LA251IN00;0
PG23FA251SD00;0
80101102902;0
PG23LA252IN00;0
PG23FA252SD00;0
80101102903;0
PG23LA253IN00;0
PG23FA253SD00;0
80101102904;0
PG23LA254IN00;0
PG23FA254SD00;0
80101109401;0
9788564474901;15
9786581061012;30
80101109501;0
9786557980200;30
9786557980217;100
9786557980651;50
9786557982693;80
80101109801;0
PG23LA255SDE0;30
80101109901;0
PG23LA255SDI0;28
80101110101;0
PG23LA261SD00;12
80101110102;10
PG23LA262SD00;10
80101110103;10
PG23LA263SD00;12
80101110104;12
PG23LA264SD00;12
80101110201;0
PG23LA261ZJ00;0
80101110202;0
PG23LA262ZJ00;0
80101110203;0
PG23LA263ZJ00;0
80101110204;0
PG23LA264ZJ00;0
80101110301;0
PG23LA261ZA00;0
80101110302;0
PG23LA262ZA00;0
80101110303;0
PG23LA263ZA00;0
80101110304;0
PG23LA264ZA00;0
80101110401;0
PG23LA261ZP00;0
PG23LA262TA00;0
80101110903;0
PG23LA263TA00;0
80101110904;0
PG23LA264TA00;0
80101111001;0
PG23LA261SA00;0
80101111002;0
PG23LA262SA00;0
80101111003;0
PG23LA263SA00;0
80101111004;0
PG23LA264SA00;0
80101111101;0
PG23LA261GA00;0
80101111102;0
PG23LA262GA00;0
80101111103;0
PG23LA263GA00;0
80101111104;0
PG23LA264GA00;0
80101111201;0
PG23LA261AV00;0
80101111202;0
PG23LA262AV00;0
80101111203;0
PG23LA263AV00;0
80101111204;0
PG23LA264AV00;0
80101111301;0
PG23LA261ZU00;0
80101111302;0
PG23LA262ZU00;0
80101111303;0
PG23LA263ZU00;0
80101111304;0
PG23LA264ZU00;0
80101111401;0
PG23LA261ZN00;0
80101111402;0
PG23LA262ZN00;0
80101111403;0
PG23LA263ZN00;0
80101111404;0
PG23LA264ZN00;0
80101111501;0
PG23LA261CL00;0
80101111502;0
PG23LA262CL00;0
80101111503;0
PG23LA263CL00;0
80101111504;0
PG23LA264CL00;0
80101111601;0
PG23LA261RV00;0
80101111602;0
PG23LA262RV00;0
80101111603;0
PG23LA263RV00;0
80101111604;0
PG23LA264RV00;0
80101111701;0
PG23LA261FO00;0
80101111702;0
PG23LA262FO00;0
80101111703;0
PG23LA263FO00;0
80101111704;0
PG23LA264FO00;0
80101111801;0
PG23LA261SS00;0
80101111802;0
PG23LA262SS00;0
80101111803;0
PG23LA263SS00;0
80101111804;0
PG23LA264SS00;0
80101111901;0
PG23LA261AI00;0
80101111902;0
PG23LA262AI00;0
80101111903;0
PG23LA263AI00;0
80101111904;0
PG23LA264AI00;0
80101112001;0
PG23LA261RE00;0
80101112002;0
PG23LA262RE00;0
80101112003;0
PG23LA263RE00;0
80101112004;0
PG23LA264RE00;0
80101112101;0
PG23LA261IM00;0
80101112102;0
PG23LA262IM00;0
80101112103;0
PG23LA263IM00;0
80101112104;0
PG23LA264IM00;0
80101112201;0
PG23LA261ED00;0
80101112202;0
PG23LA262ED00;0
80101112203;0
PG23LA263ED00;0
80101112204;0
PG23LA264ED00;0
80101112401;0
PG23LA261SD0B;0
80101112402;0
PG23LA262SD0B;0
80101112403;0
PG23LA263SD0B;0
80101112404;0
PG23LA264SD0B;0
80101112501;0
PG23LA261IN00;0
80101112502;0
PG23LA262IN00;0
80101112503;0
PG23LA263IN00;0
80101112504;0
PG23LA264IN00;0
80101112601;0
PG23LA261MJ00;0
80101112602;0
PG23LA262MJ00;0
80101112603;0
PG23LA263MJ00;0
80101112604;0
PG23LA264MJ00;0
80101119501;0
9786581061043;68
80101119601;0
9788564474925;44
80101119701;0
9786557980163;45
9786557980415;100
9786557980675;100
9786557981702;100
80101119901;0
PG23LA265SDE0;45
80101120101;0
PG23LA271SD00;12
80101120102;10
PG23LA272SD00;10
80101120103;12
PG23LA273SD00;12
80101120104;12
PG23LA274SD00;12
80101120201;0
PG23LA271ZJ00;0
80101120202;0
PG23LA272ZJ00;0
80101120203;0
PG23LA273ZJ00;0
80101120204;0
PG23LA274ZJ00;0
80101120301;0
PG23LA271ZA00;0
80101120302;0
PG23LA272ZA00;0
80101120303;0
PG23LA273ZA00;0
80101120304;0
PG23LA274ZA00;0
80101120401;0
PG23LA271ZP00;0
80101120402;0
PG23LA272ZP00;0
80101120403;0
PG23LA273ZP00;0
80101120404;0
PG23LA274ZP00;0
80101120501;0
PG23LA271ST00;0
80101120502;0
PG23LA272ST00;0
80101120503;0
PG23LA273ST00;0
80101120504;0
PG23LA274ST00;0
80101120601;0
PG23LA271MA00;0
80101120602;0
PG23LA272MA00;0
80101120603;0
PG23LA273MA00;0
80101120604;0
PG23LA274MA00;0
80101120701;0
PG23LA271ZT00;0
80101120702;0
PG23LA272ZT00;0
80101120703;0
PG23LA273ZT00;0
80101120704;0
PG23LA274ZT00;0
80101120801;0
PG23LA271ZG00;0
80101120802;0
PG23LA272ZG00;0
80101120803;0
PG23LA273ZG00;0
80101120804;0
PG23LA274ZG00;0
80101120901;0
PG23LA271TA00;0
80101120902;0
PG23LA272TA00;0
80101120903;0
PG23LA273TA00;0
80101120904;0
PG23LA274TA00;0
80101121001;0
PG23LA271SA00;0
80101121002;0
PG23LA272SA00;0
80101121003;0
PG23LA273SA00;0
80101121004;0
PG23LA274SA00;0
80101121101;0
PG23LA271GA00;0
80101121102;0
PG23LA272GA00;0
80101121103;0
PG23LA273GA00;0
80101121104;0
